direction,name,normal_speed,geometry,rainy_speed,speed_diff_percent
从光谷大道到光谷一路,南湖大道,15.0,"LINESTRING (114.41527950090158 30.48055254456299, 114.41758689860005 30.480318131710657, 114.41932162566216 30.480169149282634, 114.42098037726602 30.47997642976609, 114.42133197719406 30.479944420299493, 114.42162247662608 30.47992754444139, 114.42188994189182 30.479891651712467, 114.42243990662281 30.479852183973478, 114.42257715030571 30.479835145777564, 114.42267732882407 30.479821964605446, 114.42279153311178 30.479804901160033, 114.42288369955557 30.479778315278402, 114.423471772755 30.47959215661601, 114.4236701362284 30.479556202734788, 114.42399172795422 30.479516500300942, 114.42446561004296 30.47944649743152, 114.42460286694717 30.479433370248913, 114.4247331116375 30.47942013520172, 114.42550457404168 30.47938491545805, 114.42585624827787 30.47939106474661, 114.42624600151967 30.47940876590871, 114.42660570419521 30.47941303748683, 114.42698044614903 30.479379245085145, 114.4276297463751 30.479334335005852, 114.42829510008765 30.479281867229155, 114.43134557707194 30.47899459183874)",25.0,50.0
从光谷大道立交到Ｓ８关豹高速,三环线,50.0,"LINESTRING (114.41781037584622 30.467243133733565, 114.41881894467868 30.467265096621816, 114.41898721164702 30.467265262568063, 114.42062988812626 30.467307037832597, 114.4210345660064 30.467339862914223, 114.42439751567807 30.467547789326204, 114.42616385702014 30.46770068399172, 114.42750148155528 30.467879718351146, 114.42907567760886 30.468108851798984, 114.43042150193433 30.46831105659454, 114.43177442161229 30.468566733559573, 114.43297508284165 30.468799349565973, 114.43494859501232 30.469233448060663, 114.43683707235795 30.469690547796016, 114.43711975505876 30.469771120688662)",50.0,0.0
从佳园路到光谷大道,高新大道,40.0,"LINESTRING (114.42295048129452 30.495181667572542, 114.42250768604006 30.495284126706874, 114.42149088247402 30.495677671344183, 114.42066545640175 30.495989487676045, 114.41948046599862 30.496459221353916, 114.41903773975254 30.496639925217785, 114.4188003535139 30.49674645995418, 114.41851789503977 30.49690253905388, 114.41782278313765 30.497292762521983, 114.41693639912113 30.497802999553745)",35.0,-11.11111111111111
从佳园路到光谷大道,光谷创业街,15.0,"LINESTRING (114.42535735867841 30.501677200793758, 114.42213244852258 30.50194405597076, 114.418693708707 30.502224551499136, 114.41765409130598 30.502280842784884, 114.41755494067908 30.502276851854802, 114.41747081213543 30.50228637122925)",20.0,25.0
从老武黄立交到佳园路,珞喻东路,45.0,"LINESTRING (114.44467375316967 30.512549385616186, 114.442983162281 30.51228097580385, 114.44219506265847 30.512145871439273, 114.4418050353673 30.512051743717706, 114.44155237428049 30.511978778961122, 114.44114732248777 30.511833047611752, 114.4408796325801 30.51172007271453, 114.43866906492038 30.51062720274294, 114.43710124525279 30.509829348862205, 114.43613795626499 30.509286143075645, 114.43603872225162 30.509236388141325, 114.43433276584206 30.508404078559753, 114.43391982657921 30.508216560113656, 114.43353796145881 30.50808238248313, 114.43313304865949 30.507971167069687, 114.43271210510821 30.50788472556199, 114.43244450824233 30.507844217156872, 114.43187825448153 30.50777665713707, 114.43160365013824 30.50776283910814, 114.43095322868258 30.50777524779102, 114.43004326830291 30.507846374132814, 114.4273597096839 30.508096112895267, 114.42603709672036 30.508208825149023)",40.0,-10.0
从珞喻东路到喻家山北路,喻家湖路,60.0,"LINESTRING (114.41843271950786 30.50888470750032, 114.41846374183784 30.509186046378403, 114.41861587425473 30.51040842353664, 114.41885310187513 30.51209804126074, 114.41892118717745 30.512359328560766, 114.4189602268288 30.51261678841923, 114.41905135071968 30.51286090403451, 114.41981542105778 30.514732201184053, 114.42083188403036 30.51728837725698, 114.42132862367677 30.5184672482634, 114.42164910047015 30.519306638966743, 114.42183237502844 30.519791091162276, 114.42190948902905 30.520018106232847, 114.42197758498163 30.520275601836428, 114.42211577359863 30.52087636876604, 114.4222068819947 30.52146188762584, 114.42229095557877 30.522310415558454, 114.42227592140217 30.52240007019441)",55.0,-7.6923076923076925
从团山路到珞喻东路,喻家湖路,40.0,"LINESTRING (114.42514126561578 30.53255494451974, 114.42501102583834 30.532480405141246, 114.42483570693156 30.53235052828158, 114.42449909838129 30.53210609078344, 114.42437688036358 30.531999175345273, 114.42427770573488 30.53189228868221, 114.42420858662909 30.531791137191153, 114.42417052409692 30.531701419971462, 114.42416251477462 30.531638530651453, 114.424147493843 30.53156033776965, 114.42415551528244 30.531484072292653, 114.4241705508424 30.53139441969631, 114.42420061517599 30.531293389105425, 114.42421664945985 30.531240025966774, 114.424300818355 30.53108957755859, 114.42458336677475 30.530826710076227, 114.4247747423253 30.530626812024565, 114.42483586704196 30.530512425151468, 114.4248508999358 30.530459061162887, 114.4248509042547 30.5304094772147, 114.42482786792631 30.530329374421033, 114.42477477902767 30.530205448425054, 114.42355968247053 30.528510715929695, 114.42341444992643 30.528155957487677, 114.42309291658994 30.527625449170483, 114.42294768503858 30.52729738481058, 114.42283351382281 30.52692347193145, 114.42273437408534 30.526501992048253, 114.42265026429186 30.52604804008551, 114.4222608947178 30.522403851949676, 114.42223785964337 30.522342845085117, 114.42213074801724 30.521471298605046, 114.42202361635059 30.52083627758718, 114.42190145153317 30.520288812399706, 114.42181732723944 30.52004089614836, 114.42156495480593 30.519316042981416, 114.42123646502333 30.51848434233946, 114.42067864361756 30.51709367398501, 114.4197463025124 30.514798909757705, 114.4189602050596 30.51286661194501, 114.41889111471626 30.512643412017013, 114.41883004028803 30.5123859306117, 114.41876896837178 30.51210175745974, 114.41853974950402 30.51046743160408, 114.4183796161211 30.50911918539432, 114.41835660027145 30.50888843298836)",65.0,55.55555555555556
从老武黄路到武汉市边界,左岭路,50.0,"LINESTRING (114.56272334564929 30.51674794388826, 114.57504841954474 30.51476649135227, 114.57533874653178 30.514749622481926, 114.57581226840178 30.514744184546583, 114.57634684156587 30.514757975064896, 114.57693445194525 30.51479838174661, 114.57753004856279 30.514878965912196, 114.57808058224717 30.51496510322852, 114.57856904046591 30.515062684566807, 114.57917258245182 30.515263192693354, 114.57963798378395 30.515458006662595, 114.57991321337721 30.515601119976967, 114.58022546581489 30.515801532623442, 114.589424497858 30.522583190278176, 114.59072885557057 30.52345475888662, 114.59180508740346 30.524126008416655, 114.5947584361953 30.525689420577255, 114.59730637089436 30.527088590407384, 114.60030384552276 30.52904405550001, 114.60113561543517 30.529638672538287, 114.60146351589509 30.529865476544, 114.60183739678594 30.530113251033303, 114.60205832423055 30.530246619233537, 114.60218828171584 30.530309445803766, 114.60243220060084 30.530416109723227, 114.6025921468804 30.53047322329913, 114.60275209221625 30.53052653704423, 114.60300400767855 30.530560815133295, 114.60327091473725 30.530596883193088, 114.60353781878392 30.53062725016902, 114.60378172956605 30.53063673196349, 114.60401864090483 30.530636617836695, 114.60822761473824 30.530651306889997, 114.60847147123025 30.530656944043415, 114.6087083279231 30.530677678697447, 114.6089901533754 30.530709976631254, 114.6091890273586 30.530740329726314, 114.61559998089028 30.532018291191502, 114.61613347782692 30.53214364735424, 114.61632429393855 30.53220064640642, 114.61659103206932 30.53230715459343, 114.61678883443234 30.532404230666828, 114.61701760394457 30.532514670543325, 114.61788669637608 30.533078118515878, 114.6181224466941 30.533207536188172, 114.61835120347108 30.533317965324667, 114.61857996030525 30.533401601392985, 114.61884667696067 30.533464202788238, 114.61902948243231 30.533490702076158)",45.0,-9.090909090909092
从武汉市边界到老武黄路,左岭路,45.0,"LINESTRING (114.61904446187624 30.53354786760797, 114.61883868091981 30.533517593717463, 114.6185649714276 30.533454999507818, 114.61831323836735 30.533367488245197, 114.61808448122325 30.533257158781286, 114.61785572380495 30.533123934962166, 114.61698663025672 30.53256038610628, 114.61675885963446 30.532448145597435, 114.6165600575017 30.532356768430127, 114.61630830459066 30.53225404436037, 114.61611049488127 30.532197051856777, 114.61558499013807 30.532071687809736, 114.60918902294694 30.53079371243365, 114.60897515819835 30.530763369606678, 114.608685337366 30.530731076893836, 114.60847146650497 30.53071412552487, 114.60822061438928 30.530704694185676, 114.6040186364949 30.53069000054991, 114.6037817251562 30.530690114676716, 114.60353081638915 30.530686434271082, 114.60326391273031 30.53065026909782, 114.6029810108544 30.530614208069856, 114.60295102102342 30.53061042259654, 114.60273709476793 30.530553334883244, 114.60257714932257 30.53049992107287, 114.60242420081292 30.5304428044543, 114.6021652861747 30.530336146613635, 114.60204332659228 30.530269517910455, 114.60182239899228 30.530136049607975, 114.60144052000072 30.52988647851362, 114.60112061726859 30.529659671265964, 114.60028084830095 30.52906505637029, 114.59729136936666 30.52711528493121, 114.59473543201752 30.525716114242574, 114.59178207969408 30.52415269914983, 114.59070684717356 30.523477649830348, 114.58940148758529 30.522606079828883, 114.58020244443067 30.515822513422012, 114.57989019160864 30.515622100455893, 114.57962296829557 30.515484689736958, 114.57915656567893 30.515289874857718, 114.57856103072041 30.515089371321082, 114.57807257229256 30.514991789809294, 114.57752303890018 30.514911351215215, 114.5769344497401 30.514825073524914, 114.57634683936055 30.514784666844285, 114.57581226571725 30.514776674540574, 114.57534575181552 30.514780118496724, 114.57504841733908 30.51479318313144, 114.5627233434389 30.51677463561472)",45.0,0.0
从珞喻东路到团山路,喻家湖路,60.0,"LINESTRING (114.41843271950786 30.50888470750032, 114.41846374183784 30.509186046378403, 114.41861587425473 30.51040842353664, 114.41885310187513 30.51209804126074, 114.41892118717745 30.512359328560766, 114.4189602268288 30.51261678841923, 114.41905135071968 30.51286090403451, 114.41981542105778 30.514732201184053, 114.42083188403036 30.51728837725698, 114.42132862367677 30.5184672482634, 114.42164910047015 30.519306638966743, 114.42183237502844 30.519791091162276, 114.42190948902905 30.520018106232847, 114.42197758498163 30.520275601836428, 114.42211577359863 30.52087636876604, 114.4222068819947 30.52146188762584, 114.42229095557877 30.522310415558454, 114.42227592140217 30.52240007019441, 114.42229094776668 30.522400087249586, 114.42268031758618 30.52604807469747, 114.42276442800028 30.52649632859294, 114.42286356771851 30.526919708000268, 114.42297874139949 30.52728782405676, 114.42312397349397 30.527612189803374, 114.4234364909966 30.528142587905997, 114.4235747109396 30.528497438104758, 114.42480483627348 30.530195888914285, 114.42485892712449 30.53031991619712, 114.42487394791436 30.5304057071782, 114.42487394326461 30.530459089896706, 114.42486592287058 30.53052016012287, 114.4248047975773 30.530640145102353, 114.42460640830703 30.530843932970576, 114.42433888778159 30.53110291982608, 114.42425471872207 30.531253468061106, 114.42423167193134 30.531301124467298, 114.42418557078938 30.53148410887238, 114.42417855118885 30.53156037555859, 114.42418555766488 30.531634759933716, 114.42420859526847 30.531691969423512, 114.42423163040714 30.53177776963964, 114.42430074992133 30.53187512243624, 114.42439992466112 30.531982009200046, 114.4245141278783 30.532088914886685, 114.42486576526034 30.532329572581318, 114.425034071341 30.53245754149165, 114.42515629640769 30.532528272141516)",55.0,-7.6923076923076925
从鲁磨路到喻家湖路,喻家山北路,40.0,"LINESTRING (114.40368844568863 30.528108739473744, 114.40398670647227 30.527954381927177, 114.40562823396078 30.526967280994043, 114.40616276090235 30.52664340044574, 114.40644604533271 30.52647957241, 114.4067133158885 30.52634233239884, 114.40693454195892 30.526235665027137, 114.40717879195999 30.526146204960344, 114.40744606775849 30.526062356666326, 114.40782045888031 30.525959569882474, 114.40814079596359 30.525908245625406, 114.40837804846248 30.525875976928802, 114.40847715426237 30.52586843063366, 114.40862230997686 30.525859009569867, 114.40905778020353 30.525868739945743, 114.41182999178056 30.526007682044796, 114.41424410455734 30.526129593118224, 114.41554290096579 30.52619162290162, 114.41584833581025 30.526205276327513, 114.41606264453146 30.52620545963314, 114.4161848227318 30.52619216933284, 114.41629197977376 30.526178966587665, 114.4164141605396 30.526152381785703, 114.41654435417017 30.526121905956394, 114.4166815601538 30.526078241319233, 114.41684180294565 30.526015404249527, 114.41698702559546 30.525941158414042, 114.41711722727807 30.525861201699463, 114.41740768295418 30.525651733956238, 114.41786641522908 30.525274680985156, 114.41895118935804 30.524373814085365, 114.41967740863979 30.523783431182146, 114.41994486307689 30.523579670385335, 114.4201201613299 30.52346358886655, 114.42052585523413 30.52321989174442, 114.42229095557877 30.522310415558454)",50.0,22.22222222222222
从喻家湖路到鲁磨路,喻家山北路,50.0,"LINESTRING (114.42227592140217 30.52240007019441, 114.42168687190195 30.52268351967211, 114.42083137595516 30.52311924897805, 114.42056391493817 30.523263818153247, 114.4199829220165 30.52361979700745, 114.41975353140155 30.523796904753194, 114.41790447023979 30.52531470406725, 114.41743071349987 30.525701339343446, 114.41714726850174 30.52590511496507, 114.41703309056453 30.525985085971662, 114.41685782209042 30.526068801545563, 114.41668956700086 30.526135430167418, 114.41643718911016 30.526211483093768, 114.41629998629831 30.52623805468389, 114.41616979543166 30.526255136210633, 114.41603259562889 30.526268313718703, 114.415864352996 30.52627196865385, 114.41555891789665 30.52625841497815, 114.41456553558083 30.526209920187295, 114.410203054536 30.525987556814588, 114.40904976646117 30.525925917322713, 114.40862230498402 30.525916191317027, 114.40837003532702 30.525929355763257, 114.40813378413712 30.525959725654847, 114.40783546918645 30.52601875834977, 114.40746107861798 30.52611194794015, 114.4071938026163 30.52619579604944, 114.40698058388384 30.526275772996545, 114.40676636414175 30.52638244300658, 114.40648407808688 30.526523374730075, 114.40620880170235 30.526675809263796, 114.40566626546556 30.52700738307939, 114.40481145173501 30.527518099509308, 114.40402473482601 30.52799448117104, 114.40375750021649 30.528135452032295)",45.0,-9.090909090909092
